ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;312;405;231400;11:27:11.858185
0.54;308;402;234479;11:27:14.936716
0.54;309;402;234508;11:27:14.966550
0.53;309;402;234542;11:27:14.999411
0.52;309;402;234580;11:27:15.037774
0.54;309;402;234617;11:27:15.074701
0.54;309;403;234652;11:27:15.109725
0.54;309;402;234685;11:27:15.142778
0.54;309;402;234718;11:27:15.175476
0.6;306;400;234749;11:27:15.207114
0.59;306;400;234789;11:27:15.246722
0.59;306;400;234818;11:27:15.275619
0.58;306;400;234860;11:27:15.317763
0.58;306;400;234896;11:27:15.353489
0.57;306;400;234921;11:27:15.378425
0.58;306;399;234965;11:27:15.422658
0.58;306;400;234988;11:27:15.445635
0.5;311;404;235022;11:27:15.479849
0.52;311;404;235065;11:27:15.522172
0.49;312;405;235089;11:27:15.546704
0.49;312;405;235130;11:27:15.587444
0.49;312;405;235159;11:27:15.616698
0.49;312;405;235196;11:27:15.653659
0.47;312;405;235223;11:27:15.680748
0.48;312;405;235264;11:27:15.721454
0.49;312;405;235292;11:27:15.749573
