ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;300;395;577343;11:32:57.806633
0.58;298;394;580716;11:33:01.181006
0.56;298;394;580744;11:33:01.209112
0.53;300;394;580780;11:33:01.243832
0.53;300;395;580812;11:33:01.276743
0.57;299;395;580849;11:33:01.313699
0.58;299;395;580881;11:33:01.345332
0.55;299;394;580916;11:33:01.380565
0.56;299;395;580948;11:33:01.412260
0.54;299;395;580980;11:33:01.444702
0.56;299;395;581014;11:33:01.478794
0.55;299;395;581048;11:33:01.513220
0.55;299;395;581081;11:33:01.545656
0.56;299;394;581115;11:33:01.578988
0.55;299;394;581149;11:33:01.614451
0.55;299;395;581182;11:33:01.647364
