ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;306;400;141863;11:25:42.318431
0.53;310;402;144246;11:25:44.702004
0.55;309;402;144297;11:25:44.753251
0.52;310;402;144371;11:25:44.826351
0.51;310;402;144431;11:25:44.886904
0.55;308;401;144505;11:25:44.960535
0.55;308;401;144572;11:25:45.028507
0.55;308;400;144632;11:25:45.087680
0.49;312;404;144705;11:25:45.161221
0.48;312;405;144764;11:25:45.219734
0.49;312;405;144820;11:25:45.275738
0.48;312;405;144873;11:25:45.328233
0.49;312;404;144944;11:25:45.399819
0.49;312;405;145014;11:25:45.469255
0.49;312;405;145065;11:25:45.521215
0.52;311;403;145120;11:25:45.575754
0.58;306;399;145184;11:25:45.640169
0.59;306;399;145249;11:25:45.705162
