ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.49;307;400;313811;11:28:34.271299
0.55;303;398;316461;11:28:36.921361
0.58;303;398;316495;11:28:36.953891
0.57;303;398;316527;11:28:36.987522
0.55;304;398;316560;11:28:37.020260
0.54;304;398;316594;11:28:37.053705
0.54;304;398;316635;11:28:37.094570
0.54;304;398;316684;11:28:37.144324
0.58;303;398;316732;11:28:37.192077
0.57;303;398;316780;11:28:37.239649
0.59;301;396;316827;11:28:37.286653
0.59;301;395;316879;11:28:37.338779
0.55;302;396;316927;11:28:37.386872
0.57;302;396;316975;11:28:37.434525
0.59;301;396;317013;11:28:37.473417
0.59;302;396;317050;11:28:37.509837
0.57;302;396;317085;11:28:37.544806
0.61;301;396;317117;11:28:37.576755
0.62;301;396;317151;11:28:37.610414
