ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.48;314;406;130285;11:25:30.739914
0.54;310;403;133419;11:25:33.874275
0.52;311;403;133461;11:25:33.916436
0.54;310;403;133503;11:25:33.958126
0.54;310;403;133540;11:25:33.995056
0.52;311;403;133572;11:25:34.027040
0.54;310;402;133604;11:25:34.059386
0.54;310;403;133637;11:25:34.091995
0.54;310;403;133672;11:25:34.127468
0.55;310;403;133705;11:25:34.159754
0.52;311;403;133738;11:25:34.193118
0.55;309;401;133772;11:25:34.226581
0.59;307;400;133805;11:25:34.260075
0.6;307;400;133839;11:25:34.295073
0.61;307;400;133877;11:25:34.332086
0.59;307;400;133914;11:25:34.370031
0.59;307;400;133952;11:25:34.407599
0.59;307;400;133989;11:25:34.443674
0.59;307;400;134021;11:25:34.476254
0.59;307;400;134053;11:25:34.508087
