ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.48;309;402;96901;11:24:57.355531
0.53;306;397;99045;11:24:59.499274
0.53;306;397;99093;11:24:59.547816
0.55;305;397;99137;11:24:59.591617
0.54;306;398;99191;11:24:59.645989
0.53;306;398;99248;11:24:59.702144
0.53;307;398;99307;11:24:59.762298
0.53;307;398;99357;11:24:59.810931
0.54;306;399;99408;11:24:59.862468
0.53;307;399;99458;11:24:59.912466
0.52;309;402;99507;11:24:59.960981
0.51;309;402;99556;11:25:00.011082
0.49;310;402;99606;11:25:00.060724
0.47;311;402;99655;11:25:00.109539
0.49;310;403;99698;11:25:00.152034
0.48;310;402;99737;11:25:00.191410
0.48;310;402;99786;11:25:00.240434
0.54;306;399;99826;11:25:00.280408
0.58;304;396;99886;11:25:00.340468
0.58;304;396;99922;11:25:00.376760
0.57;304;396;99975;11:25:00.429964
0.57;304;396;100019;11:25:00.473413
0.57;304;396;100067;11:25:00.521664
0.58;303;396;100118;11:25:00.572467
0.61;303;396;100163;11:25:00.617840
0.58;303;396;100205;11:25:00.658651
0.59;303;396;100239;11:25:00.692699
0.57;304;396;100278;11:25:00.732576
0.59;303;396;100323;11:25:00.777233
0.61;303;396;100362;11:25:00.816357
0.59;303;396;100396;11:25:00.850592
0.55;304;395;100437;11:25:00.891429
