ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;302;396;300745;11:28:21.204010
0.57;305;399;303567;11:28:24.026558
0.52;306;399;303600;11:28:24.059072
0.55;305;399;303636;11:28:24.095341
0.55;305;399;303667;11:28:24.126427
0.55;305;399;303707;11:28:24.166596
0.54;305;399;303732;11:28:24.191295
0.55;305;399;303776;11:28:24.235423
0.53;306;400;303805;11:28:24.265099
0.53;306;399;303835;11:28:24.293979
0.55;305;399;303881;11:28:24.340338
0.54;305;399;303917;11:28:24.376864
0.49;308;401;303951;11:28:24.411348
0.48;308;402;303980;11:28:24.439431
0.49;308;402;304018;11:28:24.477751
0.49;308;402;304044;11:28:24.504336
0.49;308;402;304084;11:28:24.543125
0.51;307;401;304111;11:28:24.570270
0.48;308;401;304152;11:28:24.611490
0.49;308;402;304179;11:28:24.639304
