ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;302;396;296686;11:28:17.144743
0.57;305;399;299982;11:28:20.440612
0.54;305;399;300014;11:28:20.473191
0.53;306;399;300049;11:28:20.508439
0.55;305;399;300092;11:28:20.551954
0.55;305;399;300121;11:28:20.580288
0.54;305;399;300157;11:28:20.616218
0.54;305;399;300187;11:28:20.646277
0.54;305;398;300221;11:28:20.680122
0.54;305;399;300257;11:28:20.716424
0.54;306;400;300290;11:28:20.749809
0.54;306;400;300325;11:28:20.784443
0.48;308;402;300361;11:28:20.820145
0.48;308;402;300397;11:28:20.856696
0.49;308;402;300434;11:28:20.894057
0.49;308;402;300465;11:28:20.925123
0.49;308;402;300500;11:28:20.959308
0.48;308;402;300533;11:28:20.993145
0.5;308;402;300576;11:28:21.036204
0.54;306;400;300615;11:28:21.074240
0.59;302;396;300656;11:28:21.115820
0.59;302;396;300696;11:28:21.155446
