ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;307;400;126863;11:25:27.317689
0.54;311;403;129388;11:25:29.842860
0.54;311;403;129419;11:25:29.874185
0.54;311;403;129453;11:25:29.908121
0.54;311;403;129486;11:25:29.941454
0.53;311;403;129523;11:25:29.978190
0.54;311;403;129555;11:25:30.010372
0.54;311;403;129597;11:25:30.052100
0.54;311;403;129638;11:25:30.093137
0.54;311;403;129683;11:25:30.138922
0.54;311;403;129728;11:25:30.184056
0.55;309;401;129778;11:25:30.233352
0.59;308;400;129817;11:25:30.271984
0.59;308;401;129850;11:25:30.305785
0.59;308;400;129878;11:25:30.334088
0.58;308;400;129918;11:25:30.373197
0.58;308;400;129951;11:25:30.406361
0.58;308;400;129985;11:25:30.441105
0.58;308;400;130019;11:25:30.474893
0.57;308;400;130051;11:25:30.506940
0.52;312;403;130087;11:25:30.542919
0.49;314;406;130120;11:25:30.574832
0.48;314;406;130156;11:25:30.612122
0.48;314;406;130192;11:25:30.646944
0.48;314;406;130229;11:25:30.684175
