ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.47;309;403;282385;11:28:02.844115
0.54;305;399;285017;11:28:05.475781
0.55;305;399;285054;11:28:05.513161
0.54;305;399;285094;11:28:05.553027
0.57;303;397;285133;11:28:05.592331
0.57;303;397;285166;11:28:05.624952
0.54;304;397;285200;11:28:05.659732
0.58;303;397;285237;11:28:05.695967
0.58;303;397;285272;11:28:05.731040
0.59;303;397;285308;11:28:05.767069
0.59;303;397;285346;11:28:05.804702
0.59;303;397;285379;11:28:05.838244
0.58;303;397;285416;11:28:05.874719
0.59;302;396;285452;11:28:05.911858
0.59;302;396;285486;11:28:05.945819
0.59;302;396;285521;11:28:05.979837
0.59;302;396;285553;11:28:06.012151
0.59;302;396;285584;11:28:06.042763
0.59;302;396;285639;11:28:06.097673
