ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.62;301;396;317192;11:28:37.651661
0.52;305;398;320398;11:28:40.857676
0.55;304;398;320429;11:28:40.888796
0.54;305;398;320461;11:28:40.920920
0.55;305;399;320495;11:28:40.955087
0.57;304;399;320532;11:28:40.992583
0.53;305;399;320569;11:28:41.028557
0.54;305;399;320608;11:28:41.067564
0.53;305;399;320643;11:28:41.103558
0.52;306;400;320687;11:28:41.146679
0.48;308;401;320711;11:28:41.171655
0.49;308;401;320745;11:28:41.205463
0.49;308;401;320778;11:28:41.238560
0.47;308;401;320820;11:28:41.280033
0.47;308;401;320849;11:28:41.308661
0.49;308;401;320891;11:28:41.350780
0.51;307;401;320915;11:28:41.375712
0.48;308;401;320950;11:28:41.409592
0.49;308;401;320981;11:28:41.440557
0.49;308;401;321027;11:28:41.486526
0.49;307;401;321063;11:28:41.523046
