ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;307;401;329027;11:28:49.487629
0.54;304;398;332291;11:28:52.750986
0.58;303;397;332325;11:28:52.785210
0.55;304;398;332352;11:28:52.812885
0.57;303;398;332393;11:28:52.853857
0.55;304;397;332420;11:28:52.880068
0.57;303;398;332461;11:28:52.921196
0.57;303;398;332487;11:28:52.947334
0.54;304;397;332528;11:28:52.987324
0.54;304;397;332558;11:28:53.018793
0.54;304;398;332589;11:28:53.049037
0.52;307;401;332622;11:28:53.081819
0.48;308;401;332660;11:28:53.120243
0.49;307;401;332738;11:28:53.197928
