ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.49;306;401;477059;11:31:17.521582
0.54;303;398;479504;11:31:19.966704
0.53;303;397;479541;11:31:20.003900
0.56;302;397;479569;11:31:20.031882
0.57;301;396;479603;11:31:20.065575
0.54;302;396;479636;11:31:20.098750
0.58;301;397;479668;11:31:20.130847
0.57;301;397;479702;11:31:20.165823
0.57;301;397;479736;11:31:20.199558
0.56;302;397;479776;11:31:20.238589
0.54;302;397;479803;11:31:20.265602
0.58;301;397;479840;11:31:20.302560
0.57;301;397;479872;11:31:20.334734
0.55;302;397;479902;11:31:20.365350
0.53;304;399;479941;11:31:20.403887
0.52;305;399;479976;11:31:20.438830
