ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.6;296;393;602759;11:33:23.223653
0.57;297;394;605910;11:33:26.374633
0.55;298;394;605942;11:33:26.407925
0.57;298;394;605974;11:33:26.438613
0.54;298;394;606011;11:33:26.476923
0.57;298;394;606037;11:33:26.502407
0.55;298;394;606071;11:33:26.536736
0.57;298;394;606114;11:33:26.578851
0.53;299;394;606139;11:33:26.603992
0.58;298;394;606180;11:33:26.644734
0.58;298;394;606204;11:33:26.669368
0.54;298;393;606247;11:33:26.711817
0.57;298;394;606273;11:33:26.738338
0.53;300;395;606316;11:33:26.781184
0.54;299;395;606340;11:33:26.805724
0.54;299;395;606388;11:33:26.853334
0.55;299;394;606419;11:33:26.883689
0.55;299;395;606458;11:33:26.923549
0.55;299;394;606487;11:33:26.951773
0.55;299;395;606524;11:33:26.989137
0.54;299;395;606562;11:33:27.027033
