ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.48;314;406;171319;11:26:11.775179
0.58;307;401;174441;11:26:14.897175
0.57;308;401;174490;11:26:14.945566
0.55;308;401;174550;11:26:15.005898
0.55;309;402;174602;11:26:15.058409
0.52;310;402;174655;11:26:15.110875
0.54;309;402;174705;11:26:15.160834
0.57;308;402;174765;11:26:15.221555
0.59;306;399;174820;11:26:15.276017
0.58;306;400;174883;11:26:15.339739
0.58;306;399;174934;11:26:15.391262
0.59;306;399;174985;11:26:15.441509
0.58;306;399;175035;11:26:15.491010
0.58;306;400;175086;11:26:15.542995
