ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.56;303;397;460637;11:31:01.100285
0.53;304;398;463142;11:31:03.604299
0.53;304;398;463201;11:31:03.663313
0.55;303;398;463257;11:31:03.719483
0.55;303;398;463293;11:31:03.755504
0.55;303;398;463333;11:31:03.795366
0.55;303;398;463370;11:31:03.832356
0.55;303;398;463404;11:31:03.866202
0.52;305;399;463434;11:31:03.896406
0.49;307;400;463464;11:31:03.926199
0.49;307;400;463506;11:31:03.968420
0.5;306;401;463534;11:31:03.996343
0.5;306;400;463566;11:31:04.028705
0.51;306;401;463606;11:31:04.068209
0.49;307;401;463631;11:31:04.093281
0.5;306;401;463669;11:31:04.131359
0.51;306;401;463700;11:31:04.162605
0.51;306;400;463740;11:31:04.202269
