ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;296;392;595939;11:33:16.404004
0.56;298;394;599143;11:33:19.607917
0.55;298;394;599175;11:33:19.639894
0.55;298;394;599209;11:33:19.673952
0.54;299;394;599243;11:33:19.707545
0.53;299;394;599275;11:33:19.739804
0.56;298;394;599309;11:33:19.774570
0.55;298;394;599342;11:33:19.806880
0.53;299;394;599378;11:33:19.843046
0.53;299;394;599410;11:33:19.874869
0.55;299;394;599446;11:33:19.910951
0.53;301;396;599480;11:33:19.944628
0.51;302;397;599511;11:33:19.975716
0.51;302;397;599543;11:33:20.008010
0.51;302;397;599579;11:33:20.044232
0.51;302;397;599612;11:33:20.077040
0.52;302;397;599644;11:33:20.108940
0.51;302;397;599680;11:33:20.144001
0.53;301;396;599719;11:33:20.184608
