ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.56;301;396;542891;11:32:23.354869
0.58;299;395;546223;11:32:26.687089
0.58;299;395;546254;11:32:26.717720
0.57;299;395;546287;11:32:26.751611
0.58;299;395;546325;11:32:26.788942
0.58;299;395;546366;11:32:26.829607
0.58;299;395;546400;11:32:26.863900
0.58;299;395;546434;11:32:26.897579
0.58;299;395;546467;11:32:26.930771
0.58;299;395;546502;11:32:26.966027
0.59;298;394;546533;11:32:26.997611
0.58;298;394;546569;11:32:27.032899
0.58;298;394;546614;11:32:27.078399
0.58;298;393;546676;11:32:27.139971
