ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.47;312;403;108492;11:25:08.946437
0.54;310;402;111776;11:25:12.230575
0.54;310;402;111813;11:25:12.267583
0.54;310;401;111847;11:25:12.301557
0.54;310;402;111878;11:25:12.333500
0.57;308;401;111914;11:25:12.368584
0.57;308;401;111951;11:25:12.406013
0.55;309;401;111983;11:25:12.437008
0.56;308;400;112028;11:25:12.482496
0.59;307;400;112063;11:25:12.517479
0.56;308;400;112096;11:25:12.550397
0.53;312;404;112130;11:25:12.584893
0.52;313;406;112170;11:25:12.624845
0.49;314;405;112203;11:25:12.657787
0.46;314;405;112236;11:25:12.690181
0.48;314;405;112272;11:25:12.726603
0.47;314;405;112305;11:25:12.760607
0.48;314;406;112338;11:25:12.793113
0.49;313;406;112377;11:25:12.831613
0.46;314;405;112406;11:25:12.860462
0.48;313;405;112442;11:25:12.896676
0.49;313;405;112478;11:25:12.933607
0.47;314;406;112521;11:25:12.975687
0.46;314;406;112556;11:25:13.011117
0.49;313;406;112594;11:25:13.048629
0.49;313;406;112637;11:25:13.092446
0.49;313;406;112676;11:25:13.130680
0.48;313;405;112709;11:25:13.163822
0.49;313;405;112745;11:25:13.199871
0.45;314;405;112776;11:25:13.230354
0.48;313;405;112808;11:25:13.263413
0.48;313;405;112843;11:25:13.297950
0.48;313;405;112883;11:25:13.338433
