ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;302;396;437177;11:30:37.639363
0.55;303;398;439906;11:30:40.368505
0.57;303;398;439950;11:30:40.412495
0.56;303;398;439992;11:30:40.454222
0.56;303;398;440031;11:30:40.493832
0.56;303;398;440072;11:30:40.533969
0.55;303;398;440107;11:30:40.568970
0.58;302;397;440144;11:30:40.605696
0.58;301;396;440184;11:30:40.647016
0.58;301;396;440229;11:30:40.691169
0.56;301;396;440266;11:30:40.727891
0.6;300;395;440310;11:30:40.771944
0.59;300;395;440351;11:30:40.812821
0.58;300;395;440388;11:30:40.850482
0.6;300;396;440429;11:30:40.892039
0.6;300;396;440471;11:30:40.933085
0.58;301;396;440512;11:30:40.974826
0.54;304;398;440569;11:30:41.030737
0.55;304;399;440618;11:30:41.080005
0.55;304;399;440649;11:30:41.111289
0.54;304;399;440686;11:30:41.148070
0.53;304;399;440722;11:30:41.184077
0.56;304;399;440758;11:30:41.219994
0.54;304;399;440795;11:30:41.257894
