ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;301;396;589250;11:33:09.714361
0.56;298;393;591495;11:33:11.959882
0.56;298;394;591547;11:33:12.012249
0.55;298;394;591598;11:33:12.063213
0.55;298;394;591649;11:33:12.113427
0.55;298;394;591690;11:33:12.154897
0.55;298;394;591724;11:33:12.188743
0.55;298;393;591766;11:33:12.230826
0.55;298;394;591807;11:33:12.271999
0.55;298;393;591842;11:33:12.306684
0.55;298;393;591879;11:33:12.344639
0.53;300;395;591914;11:33:12.379664
0.51;301;396;591950;11:33:12.414779
0.51;301;395;591987;11:33:12.451017
0.5;301;396;592025;11:33:12.489662
