ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;303;397;271337;11:27:51.795958
0.55;306;400;274501;11:27:54.959487
0.54;306;399;274594;11:27:55.053172
0.54;306;399;274660;11:27:55.119238
0.54;306;400;274714;11:27:55.173214
0.54;306;399;274770;11:27:55.228440
0.54;306;400;274818;11:27:55.276953
0.59;303;397;274877;11:27:55.336505
0.59;303;397;274950;11:27:55.408570
0.59;303;397;275012;11:27:55.469818
0.52;308;401;275062;11:27:55.521155
0.52;308;402;275110;11:27:55.568732
0.52;308;401;275162;11:27:55.620932
0.52;308;402;275223;11:27:55.682283
