ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;307;400;179069;11:26:19.525153
0.55;310;403;182562;11:26:23.018554
0.54;310;403;182599;11:26:23.055474
0.54;310;403;182632;11:26:23.088386
0.54;310;403;182664;11:26:23.120726
0.54;310;403;182696;11:26:23.152479
0.54;310;403;182730;11:26:23.187495
0.55;310;403;182765;11:26:23.222253
0.53;311;403;182798;11:26:23.254166
0.53;311;403;182839;11:26:23.295418
0.53;311;403;182879;11:26:23.336252
0.53;311;403;182916;11:26:23.371798
0.54;311;404;182958;11:26:23.414567
0.49;314;407;182989;11:26:23.445240
0.49;314;407;183022;11:26:23.478809
0.48;314;407;183058;11:26:23.515408
0.49;314;407;183094;11:26:23.550377
0.47;314;408;183135;11:26:23.591185
0.47;314;407;183168;11:26:23.625030
0.49;314;407;183203;11:26:23.659890
0.49;314;407;183234;11:26:23.691222
