ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;302;397;352648;11:29:13.108612
0.55;304;398;354720;11:29:15.180645
0.54;304;398;354755;11:29:15.215462
0.55;304;398;354785;11:29:15.246425
0.54;304;398;354819;11:29:15.280421
0.55;304;398;354853;11:29:15.313492
0.55;304;398;354889;11:29:15.349361
0.58;304;398;354927;11:29:15.387550
0.59;303;396;354958;11:29:15.418561
0.59;302;396;354993;11:29:15.454496
0.59;302;396;355028;11:29:15.488675
0.59;302;396;355060;11:29:15.520590
0.59;302;396;355091;11:29:15.552360
0.58;302;396;355132;11:29:15.592532
0.58;302;396;355162;11:29:15.622423
0.59;301;396;355198;11:29:15.658725
0.59;301;395;355246;11:29:15.706467
0.59;301;396;355287;11:29:15.747323
0.52;306;399;355335;11:29:15.795583
0.5;307;401;355372;11:29:15.833300
0.49;307;401;355409;11:29:15.869946
0.49;307;401;355442;11:29:15.902685
0.49;307;401;355502;11:29:15.962563
0.5;307;401;355530;11:29:15.990574
0.49;307;401;355562;11:29:16.022525
0.49;307;401;355595;11:29:16.055504
0.52;306;400;355636;11:29:16.096862
0.54;304;398;355666;11:29:16.126339
0.54;304;398;355700;11:29:16.160487
0.56;304;398;355737;11:29:16.197919
0.55;304;398;355776;11:29:16.237374
0.54;304;398;355808;11:29:16.269275
0.56;304;398;355843;11:29:16.304323
