ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;306;399;201700;11:26:42.157574
0.55;309;403;204254;11:26:44.711085
0.55;309;402;204302;11:26:44.758959
0.55;309;402;204366;11:26:44.822884
0.55;309;402;204427;11:26:44.884719
0.56;309;402;204492;11:26:44.948940
0.52;311;404;204563;11:26:45.020115
0.47;313;405;204622;11:26:45.079004
0.47;313;405;204673;11:26:45.130375
0.47;313;405;204730;11:26:45.186846
0.47;313;405;204785;11:26:45.242220
0.49;312;404;204842;11:26:45.299389
0.54;308;401;204895;11:26:45.352674
0.59;306;400;204947;11:26:45.404462
0.59;306;399;204997;11:26:45.454323
0.57;306;399;205040;11:26:45.496904
0.57;306;399;205084;11:26:45.541409
