ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.48;313;406;138424;11:25:38.879929
0.54;308;401;141193;11:25:41.647951
0.53;309;401;141228;11:25:41.683467
0.52;309;402;141261;11:25:41.716823
0.52;309;401;141293;11:25:41.748529
0.54;308;401;141333;11:25:41.788615
0.51;309;401;141370;11:25:41.825264
0.55;307;400;141406;11:25:41.861657
0.55;307;400;141435;11:25:41.890627
0.55;307;400;141476;11:25:41.931229
0.58;306;399;141515;11:25:41.970251
0.57;306;399;141547;11:25:42.002369
0.57;306;399;141585;11:25:42.040843
0.57;306;399;141615;11:25:42.070505
0.57;306;399;141652;11:25:42.108273
0.58;306;399;141681;11:25:42.136256
0.58;306;399;141718;11:25:42.173297
0.59;305;398;141747;11:25:42.202394
0.59;305;399;141785;11:25:42.240444
0.59;305;399;141813;11:25:42.268745
