ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.47;314;407;167643;11:26:08.099516
0.54;311;403;170491;11:26:10.946470
0.58;310;403;170524;11:26:10.980337
0.55;311;403;170564;11:26:11.020155
0.54;311;403;170600;11:26:11.056175
0.54;311;403;170638;11:26:11.093656
0.54;311;403;170677;11:26:11.133655
0.53;311;403;170718;11:26:11.174672
0.53;311;403;170748;11:26:11.204875
0.57;309;401;170786;11:26:11.241552
0.56;309;402;170822;11:26:11.278201
0.57;309;402;170858;11:26:11.314261
0.57;309;402;170895;11:26:11.350925
0.57;309;402;170925;11:26:11.380671
0.59;308;401;170964;11:26:11.420235
0.59;308;401;170990;11:26:11.445994
0.59;308;401;171023;11:26:11.479329
0.57;308;401;171064;11:26:11.520256
0.58;308;401;171089;11:26:11.545173
0.58;308;401;171135;11:26:11.590940
0.55;310;403;171157;11:26:11.613881
0.49;314;406;171198;11:26:11.654537
0.49;314;406;171226;11:26:11.682508
0.49;314;406;171263;11:26:11.719373
