ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;301;397;454090;11:30:54.552045
0.56;302;397;457170;11:30:57.632828
0.57;301;397;457223;11:30:57.685816
0.57;302;397;457274;11:30:57.736817
0.56;302;397;457325;11:30:57.787605
0.57;302;397;457375;11:30:57.836911
0.59;301;396;457429;11:30:57.892146
0.61;301;397;457485;11:30:57.947524
0.57;302;397;457540;11:30:58.002714
0.57;302;397;457595;11:30:58.057876
0.58;301;396;457650;11:30:58.112210
0.59;300;395;457708;11:30:58.170327
0.61;300;395;457769;11:30:58.231036
