ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;305;400;522281;11:32:02.744318
0.57;302;398;525420;11:32:05.883394
0.56;302;398;525449;11:32:05.912548
0.54;303;398;525482;11:32:05.945466
0.56;302;398;525519;11:32:05.982547
0.57;302;398;525549;11:32:06.012522
0.57;302;398;525584;11:32:06.047689
0.54;303;398;525615;11:32:06.078708
0.57;302;398;525647;11:32:06.110632
0.56;303;398;525687;11:32:06.150405
0.54;303;398;525722;11:32:06.185530
0.53;305;401;525756;11:32:06.219433
0.51;306;401;525789;11:32:06.253188
0.51;306;401;525822;11:32:06.285354
0.49;306;401;525855;11:32:06.318694
0.53;305;401;525890;11:32:06.353796
