ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;303;397;245773;11:27:26.230922
0.54;307;400;248097;11:27:28.555858
0.54;306;400;248133;11:27:28.591251
0.54;306;400;248168;11:27:28.626831
0.55;306;400;248201;11:27:28.658840
0.54;306;400;248232;11:27:28.689933
0.53;307;400;248267;11:27:28.724890
0.53;307;401;248300;11:27:28.757852
0.54;307;400;248333;11:27:28.790714
0.54;307;401;248366;11:27:28.823900
0.54;307;401;248398;11:27:28.856105
0.54;307;400;248438;11:27:28.896019
0.49;310;403;248485;11:27:28.942870
0.48;310;404;248519;11:27:28.977389
0.5;310;404;248551;11:27:29.009999
0.49;310;404;248583;11:27:29.041950
0.48;310;404;248621;11:27:29.078882
0.48;310;404;248652;11:27:29.109959
0.49;310;403;248687;11:27:29.144481
0.49;310;403;248725;11:27:29.182792
0.49;310;403;248768;11:27:29.226037
0.48;310;403;248808;11:27:29.266136
