ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.53;302;396;483406;11:31:23.869645
0.56;302;397;486749;11:31:27.211743
0.56;302;396;486781;11:31:27.244724
0.57;301;397;486815;11:31:27.277577
0.56;302;396;486859;11:31:27.321741
0.55;303;398;486918;11:31:27.381961
0.54;303;398;486975;11:31:27.437806
0.56;303;398;487032;11:31:27.494940
0.56;303;398;487090;11:31:27.552687
0.55;303;398;487147;11:31:27.609951
0.58;301;396;487210;11:31:27.672847
0.58;301;396;487264;11:31:27.727021
0.58;300;396;487326;11:31:27.788399
0.59;300;395;487387;11:31:27.850631
0.58;300;395;487445;11:31:27.907513
0.58;300;395;487495;11:31:27.957950
