ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;302;396;359878;11:29:20.339369
0.55;303;397;361788;11:29:22.248451
0.54;303;397;361817;11:29:22.278728
0.57;303;397;361856;11:29:22.316683
0.57;303;398;361891;11:29:22.351963
0.55;304;398;361923;11:29:22.383461
0.54;304;398;361960;11:29:22.420624
0.54;304;398;361994;11:29:22.454786
0.54;304;398;362025;11:29:22.485726
0.54;304;399;362058;11:29:22.518548
0.54;304;398;362090;11:29:22.550873
0.54;304;398;362124;11:29:22.584749
0.52;306;400;362159;11:29:22.619441
0.51;307;401;362192;11:29:22.652767
0.49;307;401;362223;11:29:22.683664
0.49;307;401;362256;11:29:22.716704
0.49;307;401;362297;11:29:22.758052
0.52;307;401;362329;11:29:22.789993
0.49;307;401;362364;11:29:22.824623
0.49;307;401;362393;11:29:22.853757
0.49;307;401;362429;11:29:22.889595
0.49;307;401;362464;11:29:22.925601
0.53;305;399;362492;11:29:22.952740
0.53;305;399;362528;11:29:22.988911
0.53;305;399;362561;11:29:23.021449
