ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;298;394;546752;11:32:27.215855
0.55;300;396;549274;11:32:29.737917
0.53;301;396;549305;11:32:29.768925
0.54;301;396;549342;11:32:29.806119
0.55;301;396;549372;11:32:29.836128
0.55;301;397;549405;11:32:29.868590
0.54;301;397;549439;11:32:29.903611
0.55;301;397;549474;11:32:29.937768
0.55;301;397;549506;11:32:29.970275
0.56;301;397;549547;11:32:30.011519
0.55;301;397;549580;11:32:30.044715
0.5;304;399;549614;11:32:30.078612
0.49;304;400;549645;11:32:30.109712
0.49;304;400;549680;11:32:30.143687
0.48;304;399;549709;11:32:30.173640
0.49;304;399;549750;11:32:30.214587
0.49;304;399;549795;11:32:30.259843
