ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.5;306;401;501503;11:31:41.966096
0.54;302;398;503951;11:31:44.414002
0.54;303;398;503983;11:31:44.446486
0.53;303;397;504019;11:31:44.482313
0.53;303;398;504051;11:31:44.513986
0.56;302;397;504084;11:31:44.547497
0.56;302;397;504123;11:31:44.586384
0.54;302;397;504160;11:31:44.622672
0.54;302;397;504188;11:31:44.650855
0.54;302;397;504228;11:31:44.691325
0.56;302;397;504266;11:31:44.728985
0.51;304;399;504296;11:31:44.759903
0.51;305;401;504326;11:31:44.789305
0.49;305;400;504374;11:31:44.837431
0.51;305;400;504401;11:31:44.863979
0.51;305;400;504444;11:31:44.907267
0.51;305;400;504470;11:31:44.933353
0.51;305;401;504511;11:31:44.975089
0.51;305;401;504549;11:31:45.013122
0.53;304;400;504575;11:31:45.038057
0.59;300;396;504612;11:31:45.074988
0.58;299;395;504649;11:31:45.111834
0.6;299;395;504691;11:31:45.153961
0.59;299;394;504717;11:31:45.180198
0.59;299;394;504749;11:31:45.212343
0.6;299;395;504791;11:31:45.253772
0.59;299;394;504827;11:31:45.290999
0.56;302;397;504868;11:31:45.330858
