ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.49;311;405;242343;11:27:22.801038
0.57;305;400;245173;11:27:25.631183
0.54;306;400;245228;11:27:25.686109
0.57;305;399;245263;11:27:25.721047
0.58;304;398;245294;11:27:25.751887
0.59;304;398;245326;11:27:25.784286
0.54;305;398;245372;11:27:25.829085
0.58;304;398;245425;11:27:25.883062
0.57;304;398;245457;11:27:25.915007
0.57;304;398;245490;11:27:25.948221
0.59;303;397;245523;11:27:25.981403
0.59;303;397;245561;11:27:26.019973
0.59;303;397;245589;11:27:26.046880
0.59;303;397;245625;11:27:26.082985
0.59;303;398;245664;11:27:26.121954
0.59;303;397;245695;11:27:26.152958
0.59;303;397;245727;11:27:26.184765
