ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;307;400;116043;11:25:16.498560
0.52;311;402;118949;11:25:19.404056
0.53;311;403;119007;11:25:19.462221
0.51;311;403;119074;11:25:19.529054
0.52;311;403;119123;11:25:19.578214
0.54;311;403;119177;11:25:19.632079
0.53;311;404;119229;11:25:19.684430
0.46;314;406;119279;11:25:19.734204
0.48;314;405;119329;11:25:19.784432
0.48;313;406;119381;11:25:19.835656
0.45;314;406;119433;11:25:19.887483
0.55;308;400;119500;11:25:19.954877
0.58;307;399;119555;11:25:20.010260
0.58;307;399;119617;11:25:20.071372
0.59;307;399;119671;11:25:20.126254
0.58;307;399;119737;11:25:20.191841
0.58;307;399;119798;11:25:20.252901
0.59;307;399;119851;11:25:20.306076
0.59;307;400;119908;11:25:20.363443
0.59;307;400;119959;11:25:20.413984
0.59;307;400;120009;11:25:20.463476
