ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.49;307;401;310946;11:28:31.406340
0.54;304;398;313072;11:28:33.531847
0.54;304;398;313127;11:28:33.586628
0.54;304;398;313173;11:28:33.632951
0.54;304;398;313225;11:28:33.685051
0.52;305;398;313278;11:28:33.737678
0.54;304;398;313337;11:28:33.797140
0.55;304;398;313387;11:28:33.846500
0.54;305;399;313445;11:28:33.904660
0.52;306;401;313493;11:28:33.951951
0.49;307;400;313542;11:28:34.002047
0.49;307;400;313592;11:28:34.052006
0.48;307;400;313638;11:28:34.098078
0.5;307;400;313680;11:28:34.139624
0.48;307;400;313720;11:28:34.178992
0.49;307;400;313761;11:28:34.220718
