ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;297;393;555538;11:32:36.001828
0.55;299;395;558923;11:32:39.387190
0.54;299;395;558963;11:32:39.426864
0.55;299;395;558994;11:32:39.458636
0.56;299;395;559029;11:32:39.493858
0.55;299;395;559062;11:32:39.526824
0.56;299;395;559095;11:32:39.559678
0.56;299;395;559133;11:32:39.597921
0.55;299;395;559159;11:32:39.622849
0.55;299;395;559202;11:32:39.666830
0.56;299;395;559232;11:32:39.695307
0.55;299;395;559262;11:32:39.725740
0.55;299;395;559302;11:32:39.765916
0.55;299;395;559328;11:32:39.792438
0.55;299;395;559362;11:32:39.826394
0.55;299;395;559394;11:32:39.859068
0.51;302;397;559425;11:32:39.888920
0.5;302;397;559486;11:32:39.950061
0.5;302;397;559519;11:32:39.983005
0.51;302;397;559546;11:32:40.010455
0.5;302;397;559586;11:32:40.050078
0.51;302;397;559613;11:32:40.077418
0.53;301;396;559663;11:32:40.128015
